-0.375198364258,-0.857391357422,-0.372787475586,42.3912619404,-72.5260784803,2015-10-24T18:50:46.671Z,None
-0.333343505859,-0.835952758789,-0.306137084961,42.3912619404,-72.5260784803,2015-10-24T18:50:46.708Z,None
-0.336471557617,-0.842163085938,-0.310882568359,42.3912619404,-72.5260784803,2015-10-24T18:50:46.716Z,None
-0.34748840332,-0.846328735352,-0.321517944336,42.3912619404,-72.5260784803,2015-10-24T18:50:46.728Z,None
-0.358749389648,-0.844711303711,-0.334732055664,42.3912619404,-72.5260784803,2015-10-24T18:50:46.736Z,None
-0.368179321289,-0.855743408203,-0.347671508789,42.3912619404,-72.5260784803,2015-10-24T18:50:46.746Z,None
-0.371017456055,-0.865081787109,-0.361190795898,42.3911374517,-72.5261719871,2015-10-24T18:50:46.755Z,None
-0.36669921875,-0.86882019043,-0.372970581055,42.3911374517,-72.5261719871,2015-10-24T18:50:46.765Z,None
-0.358413696289,-0.867416381836,-0.379776000977,42.3911374517,-72.5261719871,2015-10-24T18:50:46.775Z,None
-0.346176147461,-0.861526489258,-0.386962890625,42.3911374517,-72.5261719871,2015-10-24T18:50:46.785Z,None
-0.342376708984,-0.851303100586,-0.397811889648,42.3911374517,-72.5261719871,2015-10-24T18:50:46.795Z,None
-0.339447021484,-0.847244262695,-0.419235229492,42.3911374517,-72.5261719871,2015-10-24T18:50:46.805Z,None
-0.34162902832,-0.845489501953,-0.430023193359,42.3911374517,-72.5261719871,2015-10-24T18:50:46.814Z,None
-0.343505859375,-0.84294128418,-0.433853149414,42.3911374517,-72.5261719871,2015-10-24T18:50:46.824Z,None
-0.345520019531,-0.842514038086,-0.43342590332,42.3911374517,-72.5261719871,2015-10-24T18:50:46.834Z,None
-0.34553527832,-0.847702026367,-0.423751831055,42.3911374517,-72.5261719871,2015-10-24T18:50:46.844Z,None
-0.352111816406,-0.849273681641,-0.406661987305,42.3911374517,-72.5261719871,2015-10-24T18:50:46.853Z,None
-0.353408813477,-0.846466064453,-0.386596679688,42.3911374517,-72.5261719871,2015-10-24T18:50:46.863Z,None
-0.356414794922,-0.846115112305,-0.372406005859,42.3911374517,-72.5261719871,2015-10-24T18:50:46.873Z,None
-0.360443115234,-0.847213745117,-0.351455688477,42.3910179778,-72.5262631038,2015-10-24T18:50:46.883Z,None
-0.364120483398,-0.84928894043,-0.337661743164,42.3910179778,-72.5262631038,2015-10-24T18:50:46.893Z,None
-0.373382568359,-0.854232788086,-0.32487487793,42.3910179778,-72.5262631038,2015-10-24T18:50:46.903Z,None
-0.381301879883,-0.85466003418,-0.32568359375,42.3910179778,-72.5262631038,2015-10-24T18:50:46.913Z,None
-0.386444091797,-0.859176635742,-0.333099365234,42.3910179778,-72.5262631038,2015-10-24T18:50:46.922Z,None
-0.386291503906,-0.86750793457,-0.33805847168,42.3910179778,-72.5262631038,2015-10-24T18:50:46.932Z,None
-0.381149291992,-0.870300292969,-0.342391967773,42.3910179778,-72.5262631038,2015-10-24T18:50:46.942Z,None
-0.371139526367,-0.865234375,-0.337280273438,42.3910179778,-72.5262631038,2015-10-24T18:50:46.952Z,None
-0.364761352539,-0.860656738281,-0.329330444336,42.3910179778,-72.5262631038,2015-10-24T18:50:46.962Z,None
-0.357772827148,-0.858093261719,-0.322174072266,42.3910179778,-72.5262631038,2015-10-24T18:50:46.972Z,None
-0.351959228516,-0.856384277344,-0.318801879883,42.3910179778,-72.5262631038,2015-10-24T18:50:46.979Z,None
-0.349822998047,-0.85530090332,-0.320556640625,42.3910179778,-72.5262631038,2015-10-24T18:50:46.990Z,None
-0.349136352539,-0.853744506836,-0.324920654297,42.3910179778,-72.5262631038,2015-10-24T18:50:46.999Z,None
-0.349700927734,-0.85546875,-0.334686279297,42.3910179778,-72.5262631038,2015-10-24T18:50:47.012Z,None
-0.356094360352,-0.855911254883,-0.347320556641,42.3910179778,-72.5262631038,2015-10-24T18:50:47.021Z,None
-0.36100769043,-0.853668212891,-0.362609863281,42.3910179778,-72.5262631038,2015-10-24T18:50:47.032Z,None
-0.356216430664,-0.856948852539,-0.374008178711,42.3910179778,-72.5262631038,2015-10-24T18:50:47.040Z,None
-0.34782409668,-0.851852416992,-0.383255004883,42.3910179778,-72.5262631038,2015-10-24T18:50:47.054Z,None
-0.334274291992,-0.850570678711,-0.391723632812,42.3910179778,-72.5262631038,2015-10-24T18:50:47.068Z,None
-0.323425292969,-0.85124206543,-0.394348144531,42.3910179778,-72.5262631038,2015-10-24T18:50:47.072Z,None
-0.31623840332,-0.847671508789,-0.398590087891,42.3910179778,-72.5262631038,2015-10-24T18:50:47.084Z,None
-0.317626953125,-0.845230102539,-0.396270751953,42.3910179778,-72.5262631038,2015-10-24T18:50:47.103Z,None
-0.319213867188,-0.845138549805,-0.390365600586,42.3910179778,-72.5262631038,2015-10-24T18:50:47.104Z,None
-0.323059082031,-0.850814819336,-0.386245727539,42.3910179778,-72.5262631038,2015-10-24T18:50:47.112Z,None
-0.32878112793,-0.849716186523,-0.381927490234,42.3910179778,-72.5262631038,2015-10-24T18:50:47.121Z,None
-0.335693359375,-0.852600097656,-0.38232421875,42.3910179778,-72.5262631038,2015-10-24T18:50:47.130Z,None
-0.349426269531,-0.851699829102,-0.382095336914,42.3910179778,-72.5262631038,2015-10-24T18:50:47.140Z,None
-0.364303588867,-0.851989746094,-0.376983642578,42.3910179778,-72.5262631038,2015-10-24T18:50:47.150Z,None
-0.361434936523,-0.852447509766,-0.375823974609,42.3910179778,-72.5262631038,2015-10-24T18:50:47.160Z,None
-0.350250244141,-0.853179931641,-0.370666503906,42.3910179778,-72.5262631038,2015-10-24T18:50:47.170Z,None
-0.344909667969,-0.851776123047,-0.371704101562,42.3910179778,-72.5262631038,2015-10-24T18:50:47.179Z,None
-0.339828491211,-0.846588134766,-0.365997314453,42.3910179778,-72.5262631038,2015-10-24T18:50:47.189Z,None
-0.339401245117,-0.84977722168,-0.3603515625,42.3910179778,-72.5262631038,2015-10-24T18:50:47.199Z,None
-0.3466796875,-0.853134155273,-0.364456176758,42.3910179778,-72.5262631038,2015-10-24T18:50:47.209Z,None
-0.350082397461,-0.857543945312,-0.371231079102,42.3910179778,-72.5262631038,2015-10-24T18:50:47.219Z,None
-0.34455871582,-0.861480712891,-0.377639770508,42.3910179778,-72.5262631038,2015-10-24T18:50:47.228Z,None
-0.340591430664,-0.857772827148,-0.380508422852,42.3910179778,-72.5262631038,2015-10-24T18:50:47.238Z,None
-0.334060668945,-0.853973388672,-0.385681152344,42.3910179778,-72.5262631038,2015-10-24T18:50:47.248Z,None
-0.337829589844,-0.850173950195,-0.388870239258,42.3910179778,-72.5262631038,2015-10-24T18:50:47.258Z,None
-0.336807250977,-0.843460083008,-0.391098022461,42.3910179778,-72.5262631038,2015-10-24T18:50:47.268Z,None
-0.337905883789,-0.84407043457,-0.390151977539,42.3910179778,-72.5262631038,2015-10-24T18:50:47.278Z,None
-0.340393066406,-0.845153808594,-0.390167236328,42.3910179778,-72.5262631038,2015-10-24T18:50:47.287Z,None
-0.341979980469,-0.845672607422,-0.392242431641,42.3910179778,-72.5262631038,2015-10-24T18:50:47.297Z,None
-0.349685668945,-0.849609375,-0.388763427734,42.3910179778,-72.5262631038,2015-10-24T18:50:47.307Z,None
-0.352691650391,-0.85237121582,-0.389144897461,42.3910179778,-72.5262631038,2015-10-24T18:50:47.317Z,None
-0.35205078125,-0.852584838867,-0.393585205078,42.3910179778,-72.5262631038,2015-10-24T18:50:47.327Z,None
-0.349975585938,-0.853744506836,-0.392593383789,42.3910179778,-72.5262631038,2015-10-24T18:50:47.337Z,None
-0.347686767578,-0.853668212891,-0.390411376953,42.3910179778,-72.5262631038,2015-10-24T18:50:47.347Z,None
-0.341094970703,-0.852661132812,-0.387725830078,42.3910179778,-72.5262631038,2015-10-24T18:50:47.356Z,None
